album_name,ep,album_release,track_number,track_name,artist,track_release,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,lyric
reputation,False,2017-11-10,10.0,King Of My Heart,Taylor Swift,2017-11-10,0.675,0.703,0.0,-7.902,1.0,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,4.0,214320.0,False,C,major,C major,"[Verse 1] I'm perfectly fine, I live on my own I made up my mind, I'm better off bein' alone We met a few weeks ago Now you try on callin' me ""Baby"" like tryin' on clothes [Pre-Chorus] Salute to me, I'm your American queen And you move to me like I'm a Motown beat And we rule the kingdom inside my room 'Cause all the boys and their expensive cars With their Range Rovers and their Jaguars Never took me quite where you do [Chorus] And all at once, you are the one I have been waiting for King of my heart, body, and soul, ooh whoa And all at once, you're all I want, I'll never let you go King of my heart, body, and soul, ooh whoa [Post-Chorus] And all at once, I've been waiting, waiting Ooh whoa, ooh whoa And all at once, you are the one, I have been waiting, waiting Body and soul, ooh whoa And all at once [Verse 2] Late in the night, the city's asleep Your love is a secret I'm hoping, dreaming, dying to keep Change my priorities The taste of your lips is my idea of luxury [Pre-Chorus] Salute to me, I'm your American queen And you move to me like I'm a Motown beat And we rule the kingdom inside my room (Inside my room, oh) 'Cause all the boys and their expensive cars With their Range Rovers and their Jaguars Never took me quite where you do (Where you do) [Chorus] And all at once, you are the one I have been waiting for King of my heart, body, and soul, ooh whoa And all at once, you're all I want, I'll never let you go King of my heart (My heart), body, and soul, ooh whoa [Post-Chorus] And all at once (Hey), I've been waiting, waiting (Waiting) Ooh, whoa, ooh whoa And all at once, you are the one I have been waiting (Waiting), waiting (Waiting) Body and soul, ooh whoa And all at once [Bridge] Is this the end of all the endings? My broken bones are mending With all these nights we're spending Up on the roof with a school girl crush Drinking beer out of plastic cups Say you fancy me, not fancy stuff Baby, all at once, this is enough [Chorus] And all at once, you are the one I have been waiting for King of my heart, body, and soul, ooh whoa And all at once, you are the one I have been waiting for King of my heart, body, and soul, ooh whoa And all at once, you're all I want, I'll never let you go King of my heart (My heart), body, and soul (My soul), ooh whoa [Post-Chorus] And all at once, I've been waiting, waiting Ooh whoa, ooh whoa And all at once 'Cause you're the one I have been waiting, waiting Body and soul, ooh whoa And all at once"
reputation,False,2017-11-10,11.0,Dancing With Our Hands Tied,Taylor Swift,2017-11-10,0.624,0.691,0.0,-6.686,0.0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,4.0,211507.0,False,C,minor,C minor,"[Verse 1] I, I loved you in secret First sight, yeah, we love without reason Oh, twenty-five years old Oh, how were you to know? And My, my love had been frozen Deep blue, but you painted me golden Oh, and you held me close Oh, how was I to know? I– [Pre-Chorus] Could've spent forever with your hands in my pockets Picture of your face in an invisible locket You said there was nothing in the world that could stop it I had a bad feeling And darling, you had turned my bed into a sacred oasis People started talking, putting us through our paces I knew there was no one in the world who could take it I had a bad feeling [Chorus] But we were dancing Dancing with our hands tied, hands tied Yeah, we were dancing Like it was the first time, first time Yeah, we were dancing Dancing with our hands tied, hands tied Yeah, we were dancing And I had a bad feeling But we were dancing [Verse 2] I, I loved you in spite of Deep fears that the world would divide us So, baby, can we dance? Oh, through an avalanche? And Say, say that we got it I'm a mess, but I'm the mess that you wanted Oh, 'cause it's gravity Oh, keeping you with me, I– [Pre-Chorus] Could've spent forever with your hands in my pockets Picture of your face in an invisible locket You said there was nothing in the world that could stop it I had a bad feeling [Chorus] But we were dancing Dancing with our hands tied, hands tied Yeah, we were dancing Like it was the first time, first time Yeah, we were dancing Dancing with our hands tied, hands tied Yeah, we were dancing (Knew we had our hands tied) And I had a bad feeling But we were dancing [Bridge] I'd kiss you as the lights went out Swaying as the room burned down I'd hold you as the water rushes in If I could dance with you again I'd kiss you as the lights went out Swaying as the room burned down I'd hold you as the water rushes in If I could dance with you again (Again) [Chorus] Dancing with our hands tied, hands tied Oh, yeah, we were dancing Like it was the first time, first time (first time, first time) Yeah, we were dancing (oh) Dancing with our hands tied, hands tied (Dancing with our hands tied) Yeah, we were dancing (ooh) And I had a bad feeling (had a bad feeling) But we were dancing [Outro] (Ooh-ooh, ooh-ooh) Hands tied, hands tied (dancing)"
reputation,False,2017-11-10,12.0,Dress,Taylor Swift,2017-11-10,0.719,0.469,0.0,-8.792,1.0,0.0533,0.0329,0.0,0.169,0.0851,120.085,4.0,230373.0,False,C,major,C major,"[Verse 1] Our secret moments in a crowded room They got no idea about me and you There is an indentation in the shape of you Made your mark on me, a golden tattoo [Pre-Chorus] All of this silence and patience, pining and anticipation My hands are shaking from holding back from you Ha, ah, ah All of this silence and patience, pining and desperately waiting My hands are shaking from all this Ah, ha, ha, ha-ah [Chorus] Say my name and everything just stops I don't want you like a best friend Only bought this dress so you could take it off Take it oh, ha, ha, ha-ah Carve your name into my bedpost ’Cause I don't want you like a best friend Only bought this dress so you could take it off Take it oh, ha, ha, ha-ah [Verse 2] Inescapable, I'm not even gonna try And if I get burned, at least we were electrified I’m spilling wine in the bathtub You kiss my face and we're both drunk Everyone thinks that they know us But they know nothing about— [Pre-Chorus] All of this silence and patience, pining and anticipation My hands are shaking from holding back from you Ha, ah, ah All of this silence and patience, pining and desperately waiting My hands are shaking from all this Ah, ha, ha, ha-ah [Chorus] Say my name and everything just stops I don't want you like a best friend Only bought this dress so you could take it off Take it oh, ha, ha, ha-ah Carve your name into my bedpost 'Cause I don't want you like a best friend Only bought this dress so you could take it off Take it oh, ha, ha... [Post-Chorus] Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah Only bought this dress so you could take it off Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah Only bought this dress so you could take it off [Bridge] Flashback when you met me Your buzzcut and my hair bleached Even in my worst times, you could see the best in me Flashback to my mistakes My rebounds, my earthquakes Even in my worst lies, you saw the truth in me And I woke up just in time Now I wake up by your side My one and only, my lifeline I woke up just in time Now I wake up by your side My hands shake, I can't explain this Ah, ha, ha, ha-ah [Chorus] Say my name and everything just stops... I don't want you like a best friend Only bought this dress so you could take it off Take it oh, ha, ha, ha-ah Carve your name into my bedpost 'Cause I don’t want you like a best friend Only bought this dress so you could take it off Take it oh, ha, ha, ha-ah [Outro] There is an indentation in the shape of you Only bought this dress so you could take it off You made your mark on me, golden tattoo Only bought this dress so you could take it off"
reputation,False,2017-11-10,13.0,This Is Why We Can't Have Nice Things,Taylor Swift,2017-11-10,0.567,0.789,5.0,-5.986,1.0,0.115,0.0156,0.0,0.382,0.438,163.96,4.0,207133.0,False,F,major,F major,"[Verse 1] It was so nice throwing big parties Jump into the pool from the balcony Everyone swimming in a champagne sea And there are no rules when you show up here Bass beat rattling the chandelier Feeling so Gatsby for that whole year [Pre-Chorus] So why'd you have to rain on my parade? I'm shaking my head and locking the gates [Chorus] This is why we can't have nice things, darling Because you break them I had to take them away This is why we can't have nice things, honey (Oh) Did you think I wouldn't hear all the things you said about me? This is why we can't have nice things [Verse 2] It was so nice being friends again There I was, giving you a second chance But you stabbed me in the back while shaking my hand And therein lies the issue Friends don't try to trick you Get you on the phone and mind-twist you And so I took an axe to a mended fence [Pre-Chorus] But I'm not the only friend you've lost lately (Mm-mm) If only you weren't so shady [Chorus] This is why we can't have nice things, darling (Yeah) Because you break them I had to take them away This is why we can't have nice (Nice things) things (Baby), honey Did you think I wouldn't hear all the things you said about me? This is why we can't have [Bridge] Here's a toast to my real friends They don't care about the he-said, she-said And here's to my baby He ain't reading what they call me lately And here's to my mama Had to listen to all this drama And here's to you 'Cause forgiveness is a nice thing to do Haha, I can't even say it with a straight face [Chorus] This is why we can't have nice things, darling (Darling) Because you break them I had to take them away This is why we can't have nice (Uh-uh) things (Oh no), honey (Baby, oh) Did you think I wouldn't hear all the things you said about me? This is why we can't have nice things, darling (And here's to my real friends) Because you break them I had to take them (And here's to my baby) Nice things, honey (He didn't care about that he-said, she-said) Did you think I wouldn't hear all the things you said about me? This is why we can't have nice things"
reputation,False,2017-11-10,14.0,Call It What You Want,Taylor Swift,2017-11-03,0.598,0.504,9.0,-9.874,1.0,0.0731,0.186,0.000221,0.34,0.252,163.954,4.0,203507.0,False,A,major,A major,"[Verse 1] My castle crumbled overnight I brought a knife to a gunfight They took the crown, but it's alright All the liars are calling me one Nobody's heard from me for months I'm doin' better than I ever was 'Cause [Chorus] My baby's fit like a daydream Walking with his head down I'm the one he's walking to So call it what you want, yeah Call it what you want to My baby's fly like a jet stream High above the whole scene Loves me like I'm brand new So call it what you want, yeah Call it what you want to [Verse 2] All my flowers grew back as thorns Windows boarded up after the storm He built a fire just to keep me warm All the drama queens taking swings All the jokers dressing up as kings They fade to nothing when I look at him And I know I make the same mistakes every time Bridges burn, I never learn At least I did one thing right I did one thing right I'm laughing with my lover, makin' forts under covers Trust him like a brother Yeah, you know I did one thing right Starry eyes sparkin' up my darkest night [Chorus] My baby's fit like a daydream Walking with his head down I'm the one he's walking to So call it what you want, yeah Call it what you want to My baby's fly like a jet stream High above the whole scene Loves me like I'm brand new (Call it what you want, call it what you want, call it) So call it what you want, yeah Call it what you want to [Bridge] I want to wear his initial on a chain 'round my neck Chain 'round my neck Not because he owns me But 'cause he really knows me Which is more than they can say, I I recall late November Holding my breath, slowly, I said ""You don't need to save me But would you run away with me?"" Yes (Would you run away?) [Chorus] My baby's fit like a daydream Walking with his head down I'm the one he's walking to (Call it what you want, call it what you want, call it) So call it what you want, yeah Call it what you want to My baby's fly like a jet stream High above the whole scene Loves me like I'm brand new (Call it what you want, call it what you want, call it) So call it what you want, yeah Call it what you want to [Outro] (Call it what you want, call it) (Call it what you want, call it what you want, call it) (Call it what you want, call it what you want, call it) (Call it what you want, call it what you want, call it) (Call it what you want, call it what you want, call it) (Call it what you want, call it what you want, call it) (Call it what you want, call it what you want, call it) Call it what you want, yeah Call it what you want… to"
Lover,False,2019-08-23,1.0,I Forgot That You Existed,Taylor Swift,2019-08-23,0.664,0.316,5.0,-10.345,1.0,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4.0,170640.0,False,F,major,F major,"[Verse 1] How many days did I spend thinking 'Bout how you did me wrong, wrong, wrong? Lived in the shade you were throwing 'Til all of my sunshine was gone, gone, gone And I couldn't get away from ya In my feelings more than Drake, so yeah Your name on my lips, tongue-tied Free rent, living in my mind [Pre-Chorus] But then something happened one magical night [Chorus] I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet I forgot that you existed It isn't love, it isn't hate, it's just indifference I forgot that you [Verse 2] Got out some popcorn As soon as my rep started going down, down, down Laughed on the school yard As soon as I tripped up and hit the ground, ground, ground And I would've stuck around for ya Would've fought the whole town, so yeah Would've been right there, front row Even if nobody came to your show [Pre-Chorus] But you showed who you are, then one magical night [Chorus] I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet I forgot that you existed It isn't love, it isn't hate, it's just indifference I forgot that you [Bridge] Sent me a clear message Taught me some hard lessons I just forget what they were It's all just a blur [Chorus] I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet I forgot that you existed I did, I did, I did It isn't hate, it's just indifference It isn't love, it isn't hate, it's just indifference So, yeah"
Lover,False,2019-08-23,2.0,Cruel Summer,Taylor Swift,2019-08-23,0.552,0.702,9.0,-5.707,1.0,0.157,0.117,2.06e-05,0.105,0.564,169.994,4.0,178427.0,False,A,major,A major,"[Intro] (Yeah, yeah, yeah, yeah) [Verse 1] Fever dream high in the quiet of the night You know that I caught it (Oh yeah, you're right, I want it) Bad, bad boy, shiny toy with a price You know that I bought it (Oh yeah, you're right, I want it) [Pre-Chorus] Killing me slow, out the window I'm always waiting for you to be waiting below Devils roll the dice, angels roll their eyes What doesn't kill me makes me want you more [Chorus] And it's new, the shape of your body It's blue, the feeling I've got And it's ooh, whoa oh It's a cruel summer It's cool, that's what I tell 'em No rules in breakable heaven But ooh, whoa oh It's a cruel summer With you [Verse 2] Hang your head low in the glow of the vending machine I'm not dying (Oh yeah, you're right, I want it) We say that we'll just screw it up in these trying times We're not trying (Oh yeah, you're right, I want it) [Pre-Chorus 2] So cut the headlights, summer's a knife I'm always waiting for you just to cut to the bone Devils roll the dice, angels roll their eyes And if I bleed, you'll be the last to know [Chorus] Oh, it's new, the shape of your body It's blue, the feeling I've got And it's ooh, whoa oh It's a cruel summer It's cool, that's what I tell 'em No rules in breakable heaven But ooh, whoa oh It's a cruel summer With you [Bridge] I'm drunk in the back of the car And I cried like a baby coming home from the bar (Oh) Said, ""I'm fine,"" but it wasn't true I don't wanna keep secrets just to keep you And I snuck in through the garden gate Every night that summer just to seal my fate (Oh) And I scream, ""For whatever it's worth I love you, ain't that the worst thing you ever heard?"" He looks up, grinning like a devil [Chorus] It's new, the shape of your body It's blue, the feeling I've got And it's ooh, whoa oh It's a cruel summer It's cool, that's what I tell 'em No rules in breakable heaven But ooh, whoa oh It's a cruel summer With you [Outro] I'm drunk in the back of the car And I cried like a baby coming home from the bar (Oh) Said, ""I'm fine,"" but it wasn't true I don't wanna keep secrets just to keep you And I snuck in through the garden gate Every night that summer just to seal my fate (Oh) And I scream, ""For whatever it's worth I love you, ain't that the worst thing you ever heard?"" (Yeah, yeah, yeah, yeah)"
Lover,False,2019-08-23,3.0,Lover,Taylor Swift,2019-08-16,0.359,0.543,7.0,-7.582,1.0,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4.0,221307.0,False,G,major,G major,"[Verse 1] We could leave the Christmas lights up 'til January This is our place, we make the rules And there's a dazzling haze, a mysterious way about you, dear Have I known you 20 seconds or 20 years? [Chorus] Can I go where you go? Can we always be this close? Forever and ever, ah Take me out, take me home You're my, my, my, my lover [Verse 2] We could let our friends crash in the living room This is our place, we make the call And I'm highly suspicious that everyone who sees you wants you I've loved you three summers now, honey, but I want 'em all [Chorus] Can I go where you go? Can we always be this close? Forever and ever, ah Take me out, take me home (Forever and ever) You're my, my, my, my lover [Bridge] Ladies and gentlemen, will you please stand? With every guitar string scar on my hand I take this magnetic force of a man to be my lover My heart's been borrowed and yours has been blue All's well that ends well to end up with you Swear to be overdramatic and true to my lover And you'll save all your dirtiest jokes for me And at every table, I'll save you a seat, lover [Chorus] Can I go where you go? Can we always be this close? Forever and ever, ah Take me out, and take me home (Forever and ever) You're my, my, my, my Oh, you're my, my, my, my Darling, you're my, my, my, my lover"
Lover,False,2019-08-23,4.0,The Man,Taylor Swift,2019-08-23,0.777,0.658,0.0,-5.191,1.0,0.054,0.0767,0.0,0.0901,0.633,110.048,4.0,190360.0,False,C,major,C major,"[Verse 1] I would be complex, I would be cool They'd say I played the field before I found someone to commit to And that would be okay for me to do Every conquest I had made would make me more of a boss to you [Pre-Chorus] I'd be a fearless leader I'd be an alpha type When everyone believes ya What's that like? [Chorus] I'm so sick of running as fast as I can Wondering if I'd get there quicker if I was a man And I'm so sick of them coming at me again 'Cause if I was a man, then I'd be the man I'd be the man I'd be the man [Verse 2] They'd say I hustled, put in the work They wouldn't shake their heads and question how much of this I deserve What I was wearing, or if I was rude Could all be separated from my good ideas and power moves [Pre-Chorus] And they would toast to me, oh Let the players play I'd be just like Leo in Saint-Tropez [Chorus] I'm so sick of running as fast as I can Wondering if I'd get there quicker if I was a man And I'm so sick of them coming at me again 'Cause if I was a man, then I'd be the man I'd be the man I'd be the man, yeah [Bridge] What's it like to brag about raking in dollars And getting bitches and models? And it's all good if you're bad It's okay if you're mad If I was out flashing my dollars I'd be a bitch, not a baller They'd paint me out to be bad So, it's okay that I'm mad [Chorus] I'm so sick of running as fast as I can Wondering if I'd get there quicker if I was a man You know that I'm so sick of them coming at me again 'Cause if I was a man, then I'd be the man I'd be the man, yeah Yeah, I'd be the man, yeah Oh, I'd be the man I'd be the man [Outro] If I was a man Then I'd be the man"
Lover,False,2019-08-23,5.0,The Archer,Taylor Swift,2019-07-23,0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,4.0,211240.0,False,C,major,C major,"[Verse 1] Combat, I'm ready for combat I say I don't want that, but what if I do? 'Cause cruelty wins in the movies I've got a hundred thrown-out speeches I almost said to you [Pre-Chorus] Easy they come, easy they go I jump from the train, I ride off alone I never grew up, it's getting so old Help me hold on to you [Chorus] I've been the archer I've been the prey Who could ever leave me, darling But who could stay? [Verse 2] Dark side, I search for your dark side But what if I'm alright, right, right, right here? And I cut off my nose just to spite my face Then I hate my reflection for years and years [Pre-Chorus] I wake in the night, I pace like a ghost The room is on fire, invisible smoke And all of my heroes die all alone Help me hold on to you [Chorus] I've been the archer I've been the prey Screaming, who could ever leave me, darling But who could stay? (I see right through me, I see right through me) [Bridge] 'Cause they see right through me They see right through me They see right through Can you see right through me? They see right through They see right through me I see right through me I see right through me [Pre-Chorus] All the king's horses, all the king's men Couldn't put me together again 'Cause all of my enemies started out friends Help me hold on to you [Chorus] I've been the archer I've been the prey Who could ever leave me, darling But who could stay? (I see right through me, I see right through me) But who could stay? Who could stay? Who could stay? Who could stay? Who could stay? You could stay You [Outro] Combat, I'm ready for combat"
Lover,False,2019-08-23,6.0,I Think He Knows,Taylor Swift,2019-08-23,0.897,0.366,0.0,-8.029,1.0,0.0569,0.00889,0.000353,0.0715,0.416,100.003,4.0,173387.0,False,C,major,C major,"[Verse 1] I think he knows His footprints on the sidewalk Lead to where I can't stop Go there every night I think he knows His hands around a cold glass Make me wanna know that Body like it's mine [Pre-Chorus] He got that boyish look that I like in a man I am an architect, I'm drawing up the plans It's like I'm 17, nobody understands No one understands [Chorus] He got my heartbeat Skipping down 16th Avenue I got that, ah, I mean Wanna see what's under that attitude like I want you, bless my soul And I ain't gotta tell him, I think he knows I think he knows [Verse 2] I think he knows When we get all alone I'll make myself at home And he'll want me to stay I think he knows He'd better lock it down Or I won't stick around 'Cause good ones never wait (Ha) [Pre-Chorus] He got that boyish look that I like in a man I am an architect, I'm drawing up the plans He's so obsessed with me and, boy, I understand Boy, I understand [Chorus] He got my heartbeat (Heartbeat) Skipping down 16th Avenue I got that, ah, I mean (I mean) Wanna see what's under that attitude like I want you, bless my soul And I ain't gotta tell him, I think he knows I think he knows [Post-Chorus] I want you, bless my I want you, bless my I want you, bless my I want you, bless my soul [Bridge] Lyrical smile, indigo eyes, hand on my thigh We could follow the sparks, I'll drive Lyrical smile, indigo eyes, hand on my thigh We could follow the sparks, I'll drive ""So where we gonna go?"" I whisper in the dark ""Where we gonna go?"" I think he knows [Chorus] He got my heartbeat (Heartbeat) Skipping down 16th Avenue (Baby) I got that, ah, I mean (I mean) Wanna see what's under that attitude like (Yeah) I want you, bless my soul And I ain't gotta tell him, I think he knows I think he knows [Post-Chorus] I want you, bless my I want you, bless my I want you, bless my (Oh, baby) I want you, bless my soul (He got my heartbeat) I want you, bless my (Skipping down 16th Avenue, baby) I want you, bless my I want you, bless my soul And I ain't gotta tell him, I think he knows"
Lover,False,2019-08-23,7.0,Miss Americana & The Heartbreak Prince,Taylor Swift,2019-08-23,0.662,0.747,11.0,-6.926,0.0,0.0736,0.028,0.00615,0.138,0.487,150.088,4.0,234147.0,False,B,minor,B minor,"[Verse 1] You know I adore you, I'm crazier for you Than I was at 16, lost in a film scene Waving homecoming queens, marching band playing I'm lost in the lights American glory faded before me Now I'm feeling hopeless, ripped up my prom dress Running through rose thorns, I saw the scoreboard And ran for my life (Ah) [Pre-Chorus] No cameras catch my pageant smile I counted days, I counted miles To see you there, to see you there It's been a long time coming, but [Chorus] It's you and me, that's my whole world They whisper in the hallway, ""She's a bad, bad girl"" (Okay) The whole school is rolling fake dice You play stupid games, you win stupid prizes It's you and me, there's nothing like this Miss Americana and The Heartbreak Prince (Okay) We're so sad, we paint the town blue Voted most likely to run away with you [Verse 2] My team is losing, battered and bruising I see the high fives between the bad guys Leave with my head hung, you are the only one Who seems to care American stories burning before me I'm feeling helpless, the damsels are depressed Boys will be boys then, where are the wise men? Darling, I'm scared (Ah) [Pre-Chorus 2] No cameras catch my muffled cries I counted days, I counted miles To see you there, to see you there And now the storm is coming, but [Chorus] It's you and me, that's my whole world They whisper in the hallway, ""She's a bad, bad girl"" (Okay) The whole school is rolling fake dice You play stupid games, you win stupid prizes It's you and me, there's nothing like this Miss Americana and The Heartbreak Prince (Okay) We're so sad, we paint the town blue Voted most likely to run away with you [Bridge] And I don't want you to (Go), I don't really wanna (Fight) 'Cause nobody's gonna (Win), I think you should come home And I don't want you to (Go), I don't really wanna (Fight) 'Cause nobody's gonna (Win), I think you should come home And I don't want you to (Go), I don't really wanna (Fight) 'Cause nobody's gonna (Win), just thought you should know And I'll never let you (Go) 'cause I know this is a (Fight) That someday we're gonna (Win) [Chorus] It's you and me, that's my whole world They whisper in the hallway, ""She's a bad, bad girl"" Oh, I just thought you should know (You should know) It's you and me, there's nothing like this (Like this) Miss Americana and The Heartbreak Prince (Okay) We're so sad, we paint the town blue (Paint it blue) Voted most likely to run away with you [Post-Chorus] And I don't want you to (Go), I don't really wanna (Fight) 'Cause nobody's gonna (Win), I think you should come home And I'll never let you (Go) 'cause I know this is a (Fight) That someday we're gonna (Win), just thought you should know [Outro] It's you and me, that's my whole world They whisper in the hallway, ""She's a bad, bad girl"" ""She's a bad, bad girl"""
Lover,False,2019-08-23,8.0,Paper Rings,Taylor Swift,2019-08-23,0.811,0.719,9.0,-6.553,1.0,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4.0,222400.0,False,A,major,A major,"[Verse 1] The moon is high Like your friends were the night that we first met Went home and tried to stalk you on the internet Now I've read all of the books beside your bed The wine is cold Like the shoulder that I gave you in the street Cat and mouse for a month or two or three Now I wake up in the night and watch you breathe [Pre-Chorus] (Ayy) Kiss me once 'cause you know I had a long night (Oh) Kiss me twice 'cause it's gonna be alright (Uh) Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4) [Chorus] I like shiny things, but I'd marry you with paper rings Uh huh, that's right Darling, you're the one I want, and I hate accidents except when we went from friends to this Uh huh, that's right Darling, you're the one I want In paper rings, in picture frames, in dirty dreams Oh, you're the one I want [Verse 2] In the winter, in the icy outdoor pool When you jumped in first, I went in too I'm with you even if it makes me blue Which takes me back To the color that we painted your brother's wall Honey, without all the exes, fights, and flaws We wouldn't be standing here so tall, so [Pre-Chorus] (Ayy) Kiss you once 'cause I know you had a long night (Oh) Kiss you twice 'cause it's gonna be alright (Uh) Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4) Ah [Chorus] I like shiny things, but I'd marry you with paper rings Uh huh, that's right Darling, you're the one I want, and I hate accidents except when we went from friends to this Uh huh, that's right Darling, you're the one I want In paper rings, in picture frames, in dirty dreams Oh, you're the one I want [Bridge] I want to drive away with you I want your complications too I want your dreary Mondays Wrap your arms around me, baby boy I want to drive away with you I want your complications too I want your dreary Mondays Wrap your arms around me, baby boy Uh huh [Chorus] I like shiny things, but I'd marry you with paper rings Ah-ah, that's right, you're the one I want I hate accidents except when we went from friends to this Ah-ah, darling, you're the one I want I like shiny things, but I'd marry you with paper rings Uh huh, that's right Darling, you're the one I want, and I hate accidents except when we went from friends to this Uh huh, that's right Darling, you're the one I want In paper rings, in picture frames, in all my dreams You're the one I want In paper rings, in picture frames, in all my dreams Oh, you're the one I want [Outro] You're the one I want, one I want You're the one I want, one I want"
Lover,False,2019-08-23,9.0,Cornelia Street,Taylor Swift,2019-08-23,0.824,0.624,0.0,-9.728,1.0,0.0827,0.781,0.000189,0.1,0.248,102.012,4.0,287267.0,False,C,major,C major,"[Verse 1] We were in the backseat Drunk on something stronger than the drinks in the bar ""I rent a place on Cornelia Street"" I say casually in the car We were a fresh page on the desk Filling in the blanks as we go As if the street lights pointed in an arrow head Leading us home [Chorus] And I hope I never lose you, hope it never ends I'd never walk Cornelia Street again That's the kinda heartbreak time could never mend I'd never walk Cornelia Street again And baby, I get mystified by how this city screams your name And baby, I'm so terrified of if you ever walk away I'd never walk Cornelia Street again I'd never walk Cornelia Street again [Verse 2] Windows flung right open, autumn air Jacket 'round my shoulders is yours We bless the rains on Cornelia Street Memorize the creaks in the floor Back when we were card sharks, playing games I thought you were leading me on I packed my bags, left Cornelia Street Before you even knew I was gone [Pre-Chorus] But then you called, showed your hand I turned around before I hit the tunnel Sat on the roof, you and I [Chorus] I hope I never lose you, hope it never ends I'd never walk Cornelia Street again That's the kinda heartbreak time could never mend I'd never walk Cornelia Street again And baby, I get mystified by how this city screams your name And baby, I'm so terrified of if you ever walk away I'd never walk Cornelia Street again I'll never walk Cornelia Street again [Bridge] You hold my hand on the street Walk me back to that apartment Years ago, we were just inside Barefoot in the kitchen Sacred new beginnings That became my religion, listen [Chorus] I hope I never lose you I'd never walk Cornelia Street again Oh, never again ‘Cause baby, I get mystified by how this city screams your name And baby, I'm so terrified of if you ever walk away I'd never walk Cornelia Street again I'd never walk Cornelia Street again [Post-Chorus] I don't wanna lose you I don't wanna lose you [Outro] ""I rent a place on Cornelia Street"" I say casually in the car"
Lover,False,2019-08-23,10.0,Death By A Thousand Cuts,Taylor Swift,2019-08-23,0.712,0.732,4.0,-6.754,1.0,0.0629,0.454,0.0,0.319,0.313,94.071,4.0,198533.0,False,E,major,E major,"[Chorus] Saying goodbye is death by a thousand cuts Flashbacks waking me up Get drunk, but it's not enough 'Cause the morning comes and you're not my baby I look through the windows of this love Even though we boarded them up Chandelier's still flickering here 'Cause I can't pretend it's okay when it's not It's death by a thousand cuts [Verse 1] I dress to kill my time, I take the long way home I ask the traffic lights if it'll be alright They say, ""I don't know"" And what once was ours is no one's now I see you everywhere, the only thing we share Is this small town You said it was a great love, one for the ages So  if the story's over, why am I still writing pages? [Chorus] 'Cause saying goodbye is death by a thousand cuts Flashbacks waking me up Get drunk, but it's not enough 'Cause the morning comes and you're not my baby I look through the windows of this love Even though we boarded them up Chandelier's still flickering here 'Cause I can't pretend it's okay when it's not It's death by a thousand cuts [Verse 2] My heart, my hips, my body, my love Tryna find a part of me that you didn't touch Gave up on me like I was a bad drug Now I'm searching for signs in a haunted club Our songs, our films, united we stand Our country, guess it was a lawless land Quiet my fears with the touch of your hand Paper cut stings from our paper-thin plans My time, my wine, my spirit, my trust Tryna find a part of me you didn't take up Gave you too much, but it wasn't enough But I'll be alright, it's just a thousand cuts [Chorus] Get drunk, but it's not enough 'Cause you're not my baby I look through the windows of this love Even though we boarded them up Chandelier's still flickering here 'Cause I can't pretend it's okay when it's not No, it's not It's death by a thousand cuts [Post-Chorus] Part of me that you didn't touch My body, my love, my trust But it wasn't enough, it wasn't enough, no, no [Outro] I take the long way home I ask the traffic lights if it'll be alright They say, ""I don't know"""
